year_film,category,movie_title,nominee,oscwin,ggwin,guildwin,sagwin,bawin,tomatometer_rating,tomatometer_status,genre,metascore,numnom
1975,supporting actor,the sunshine boys,george burns,1,0,0,0,0,78.0,fresh,none,78.0,4
1975,supporting actor,dog day afternoon,chris sarandon,0,0,0,0,0,95.0,certified fresh,"['biography', 'drama', 'thriller', 'crime']",86.0,5
1975,supporting actor,shampoo,jack warden,0,0,0,0,0,59.0,rotten,none,59.0,4
1975,actress,tommy,ann-margret,0,1,0,0,0,74.0,fresh,"['drama', 'musical']",66.0,2
1975,supporting actress,nashville,ronee blakley,0,0,0,0,0,93.0,certified fresh,"['drama', 'comedy', 'music']",96.0,4
1975,supporting actress,shampoo,lee grant,1,0,0,0,0,59.0,rotten,none,59.0,4
1975,supporting actress,nashville,lily tomlin,0,0,0,0,0,93.0,certified fresh,"['drama', 'comedy', 'music']",96.0,4
1975,production design,barry lyndon,barry lyndon,1,0,0,0,0,91.0,certified fresh,"['adventure', 'drama', 'history', 'war']",89.0,6
1975,production design,shampoo,shampoo,0,0,0,0,0,59.0,rotten,none,59.0,4
1975,production design,the sunshine boys,the sunshine boys,0,0,0,0,0,78.0,fresh,none,78.0,4
1975,cinematography,barry lyndon,barry lyndon,1,0,0,0,0,91.0,certified fresh,"['adventure', 'drama', 'history', 'war']",89.0,6
1975,director,barry lyndon,barry lyndon,0,0,0,0,1,91.0,certified fresh,"['adventure', 'drama', 'history', 'war']",89.0,6
1975,director,dog day afternoon,dog day afternoon,0,0,0,0,0,95.0,certified fresh,"['biography', 'drama', 'thriller', 'crime']",86.0,5
1975,director,nashville,nashville,0,0,0,0,0,93.0,certified fresh,"['drama', 'comedy', 'music']",96.0,4
1975,score,jaws,jaws,1,1,0,0,0,98.0,certified fresh,"['adventure', 'thriller', 'horror']",87.0,2
1975,score,barry lyndon,barry lyndon,1,0,0,0,0,91.0,certified fresh,"['adventure', 'drama', 'history', 'war']",89.0,6
1975,score,tommy,tommy,0,0,0,0,0,74.0,fresh,"['drama', 'musical']",66.0,2
1975,picture,barry lyndon,barry lyndon,0,0,0,0,0,91.0,certified fresh,"['adventure', 'drama', 'history', 'war']",89.0,6
1975,picture,dog day afternoon,dog day afternoon,0,0,0,0,0,95.0,certified fresh,"['biography', 'drama', 'thriller', 'crime']",86.0,5
1975,picture,jaws,jaws,0,0,0,0,0,98.0,certified fresh,"['adventure', 'thriller', 'horror']",87.0,2
1975,picture,nashville,nashville,0,0,0,0,0,93.0,certified fresh,"['drama', 'comedy', 'music']",96.0,4
1975,screenplay,dog day afternoon,dog day afternoon,1,0,1,0,0,95.0,certified fresh,"['biography', 'drama', 'thriller', 'crime']",86.0,5
1975,screenplay,shampoo,shampoo,0,0,1,0,0,59.0,rotten,none,59.0,4
1975,screenplay,barry lyndon,barry lyndon,0,0,0,0,0,91.0,certified fresh,"['adventure', 'drama', 'history', 'war']",89.0,6
1975,screenplay,the sunshine boys,the sunshine boys,0,0,1,0,0,78.0,fresh,none,78.0,4
1976,actor,taxi driver,robert de niro,0,0,0,0,0,98.0,certified fresh,"['drama', 'thriller', 'crime']",94.0,4
1976,actor,network,peter finch,1,1,0,0,0,92.0,certified fresh,['drama'],83.0,9
1976,actor,network,william holden,0,0,0,0,0,92.0,certified fresh,['drama'],83.0,9
1976,actor,rocky,sylvester stallone,0,0,0,0,0,94.0,certified fresh,"['drama', 'sport']",70.0,7
1976,supporting actor,network,ned beatty,0,0,0,0,0,92.0,certified fresh,['drama'],83.0,9
1976,supporting actor,rocky,burgess meredith,0,0,0,0,0,94.0,certified fresh,"['drama', 'sport']",70.0,7
1976,supporting actor,rocky,burt young,0,0,0,0,0,94.0,certified fresh,"['drama', 'sport']",70.0,7
1976,actress,network,faye dunaway,1,1,0,0,0,92.0,certified fresh,['drama'],83.0,9
1976,actress,rocky,talia shire,0,0,0,0,0,94.0,certified fresh,"['drama', 'sport']",70.0,7
1976,actress,carrie,sissy spacek,0,0,0,0,0,92.0,certified fresh,['horror'],85.0,2
1976,supporting actress,taxi driver,jodie foster,0,0,0,0,1,98.0,certified fresh,"['drama', 'thriller', 'crime']",94.0,4
1976,supporting actress,carrie,piper laurie,0,0,0,0,0,92.0,certified fresh,['horror'],85.0,2
1976,supporting actress,network,beatrice straight,1,0,0,0,0,92.0,certified fresh,['drama'],83.0,9
1976,cinematography,king kong,king kong,0,0,0,0,0,53.0,rotten,none,53.0,2
1976,cinematography,network,network,0,0,0,0,0,92.0,certified fresh,['drama'],83.0,9
1976,cinematography,a star is born,a star is born,0,0,0,0,0,36.0,rotten,"['drama', 'romance', 'music']",59.0,2
1976,director,network,network,0,1,0,0,0,92.0,certified fresh,['drama'],83.0,9
1976,director,rocky,rocky,1,0,1,0,0,94.0,certified fresh,"['drama', 'sport']",70.0,7
1976,score,the omen,the omen,1,0,0,0,0,85.0,certified fresh,['horror'],62.0,1
1976,score,the outlaw josey wales,the outlaw josey wales,0,0,0,0,0,90.0,certified fresh,['western'],69.0,1
1976,score,taxi driver,taxi driver,0,0,0,0,0,98.0,certified fresh,"['drama', 'thriller', 'crime']",94.0,4
1976,score,bugsy malone,bugsy malone,0,0,0,0,0,71.0,False,"['comedy', 'crime', 'family', 'musical']",71.0,1
1976,score,a star is born,a star is born,0,1,0,0,0,36.0,rotten,"['drama', 'romance', 'music']",59.0,2
1976,picture,network,network,0,0,0,0,0,92.0,certified fresh,['drama'],83.0,9
1976,picture,rocky,rocky,1,1,0,0,0,94.0,certified fresh,"['drama', 'sport']",70.0,7
1976,picture,taxi driver,taxi driver,0,0,0,0,0,98.0,certified fresh,"['drama', 'thriller', 'crime']",94.0,4
1976,screenplay,network,network,1,1,1,0,0,92.0,certified fresh,['drama'],83.0,9
1976,screenplay,rocky,rocky,0,0,0,0,0,94.0,certified fresh,"['drama', 'sport']",70.0,7
1976,effects,king kong,king kong,1,0,0,0,0,53.0,rotten,none,53.0,2
1977,actor,annie hall,woody allen,0,0,0,0,0,97.0,certified fresh,"['drama', 'comedy', 'romance']",92.0,5
1977,actor,saturday night fever,john travolta,0,0,0,0,0,83.0,certified fresh,"['drama', 'romance', 'music']",77.0,1
1977,supporting actor,star wars,alec guinness,0,0,0,0,0,93.0,certified fresh,"['action', 'adventure', 'sci-fi', 'fantasy']",90.0,7
1977,actress,annie hall,diane keaton,1,1,0,0,1,97.0,certified fresh,"['drama', 'comedy', 'romance']",92.0,5
1977,supporting actress,close encounters of the third kind,melinda dillon,0,0,0,0,0,95.0,certified fresh,"['adventure', 'sci-fi', 'drama']",90.0,6
1977,production design,close encounters of the third kind,close encounters of the third kind,0,0,0,0,0,95.0,certified fresh,"['adventure', 'sci-fi', 'drama']",90.0,6
1977,production design,the spy who loved me,the spy who loved me,0,0,0,0,0,79.0,certified fresh,"['action', 'adventure', 'thriller']",55.0,2
1977,production design,star wars,star wars,1,0,0,0,0,93.0,certified fresh,"['action', 'adventure', 'sci-fi', 'fantasy']",90.0,7
1977,cinematography,close encounters of the third kind,close encounters of the third kind,1,0,0,0,0,95.0,certified fresh,"['adventure', 'sci-fi', 'drama']",90.0,6
1977,director,annie hall,annie hall,1,0,1,0,1,97.0,certified fresh,"['drama', 'comedy', 'romance']",92.0,5
1977,director,close encounters of the third kind,close encounters of the third kind,0,0,0,0,0,95.0,certified fresh,"['adventure', 'sci-fi', 'drama']",90.0,6
1977,director,star wars,star wars,0,0,0,0,0,93.0,certified fresh,"['action', 'adventure', 'sci-fi', 'fantasy']",90.0,7
1977,score,close encounters of the third kind,close encounters of the third kind,0,0,0,0,0,95.0,certified fresh,"['adventure', 'sci-fi', 'drama']",90.0,6
1977,score,the spy who loved me,the spy who loved me,0,0,0,0,0,79.0,certified fresh,"['action', 'adventure', 'thriller']",55.0,2
1977,score,star wars,star wars,1,0,0,0,0,93.0,certified fresh,"['action', 'adventure', 'sci-fi', 'fantasy']",90.0,7
1977,picture,annie hall,annie hall,1,0,0,0,1,97.0,certified fresh,"['drama', 'comedy', 'romance']",92.0,5
1977,picture,star wars,star wars,0,0,0,0,0,93.0,certified fresh,"['action', 'adventure', 'sci-fi', 'fantasy']",90.0,7
1977,effects,close encounters of the third kind,close encounters of the third kind,0,0,0,0,0,95.0,certified fresh,"['adventure', 'sci-fi', 'drama']",90.0,6
1977,effects,star wars,star wars,1,0,0,0,0,93.0,certified fresh,"['action', 'adventure', 'sci-fi', 'fantasy']",90.0,7
1977,screenplay,that obscure object of desire,that obscure object of desire,0,0,0,0,0,100.0,fresh,none,100.0,1
1977,screenplay,annie hall,annie hall,1,0,1,0,0,97.0,certified fresh,"['drama', 'comedy', 'romance']",92.0,5
1977,screenplay,star wars,star wars,0,0,0,0,0,93.0,certified fresh,"['action', 'adventure', 'sci-fi', 'fantasy']",90.0,7
1978,actor,heaven can wait,warren beatty,0,1,0,0,0,89.0,fresh,none,89.0,9
1978,actor,the deer hunter,robert de niro,0,0,0,0,0,94.0,certified fresh,"['drama', 'war']",86.0,7
1978,actor,the boys from brazil,laurence olivier,0,0,0,0,0,40.0,False,"['drama', 'thriller']",40.0,2
1978,supporting actor,midnight express,john hurt,0,1,0,0,1,96.0,fresh,"['biography', 'drama', 'thriller', 'crime']",59.0,5
1978,supporting actor,the deer hunter,christopher walken,1,0,0,0,0,94.0,certified fresh,"['drama', 'war']",86.0,7
1978,supporting actor,heaven can wait,jack warden,0,0,0,0,0,89.0,fresh,none,89.0,9
1978,supporting actress,heaven can wait,dyan cannon,0,1,0,0,0,89.0,fresh,none,89.0,9
1978,supporting actress,the deer hunter,meryl streep,0,0,0,0,0,94.0,certified fresh,"['drama', 'war']",86.0,7
1978,production design,heaven can wait,heaven can wait,1,0,0,0,0,89.0,fresh,none,89.0,9
1978,production design,the wiz,the wiz,0,0,0,0,0,42.0,rotten,none,42.0,3
1978,cinematography,days of heaven,days of heaven,1,0,0,0,0,92.0,certified fresh,"['drama', 'romance']",93.0,2
1978,cinematography,the deer hunter,the deer hunter,0,0,0,0,0,94.0,certified fresh,"['drama', 'war']",86.0,7
1978,cinematography,heaven can wait,heaven can wait,0,0,0,0,0,89.0,fresh,none,89.0,9
1978,cinematography,the wiz,the wiz,0,0,0,0,0,42.0,rotten,none,42.0,3
1978,director,the deer hunter,the deer hunter,1,1,1,0,0,94.0,certified fresh,"['drama', 'war']",86.0,7
1978,director,heaven can wait,heaven can wait,0,0,0,0,0,89.0,fresh,none,89.0,9
1978,director,midnight express,midnight express,0,0,0,0,1,96.0,fresh,"['biography', 'drama', 'thriller', 'crime']",59.0,5
1978,score,the wiz,the wiz,0,0,0,0,0,42.0,rotten,none,42.0,3
1978,score,the boys from brazil,the boys from brazil,0,0,0,0,0,40.0,False,"['drama', 'thriller']",40.0,2
1978,score,days of heaven,days of heaven,0,0,0,0,0,92.0,certified fresh,"['drama', 'romance']",93.0,2
1978,score,heaven can wait,heaven can wait,0,0,0,0,0,89.0,fresh,none,89.0,9
1978,score,midnight express,midnight express,1,1,0,0,0,96.0,fresh,"['biography', 'drama', 'thriller', 'crime']",59.0,5
1978,score,superman,superman,0,0,0,0,0,94.0,certified fresh,"['action', 'adventure', 'sci-fi', 'thriller']",80.0,2
1978,picture,the deer hunter,the deer hunter,1,0,0,0,0,94.0,certified fresh,"['drama', 'war']",86.0,7
1978,picture,heaven can wait,heaven can wait,0,1,0,0,0,89.0,fresh,none,89.0,9
1978,picture,midnight express,midnight express,0,1,0,0,0,96.0,fresh,"['biography', 'drama', 'thriller', 'crime']",59.0,5
1978,screenplay,heaven can wait,heaven can wait,0,0,1,0,0,89.0,fresh,none,89.0,9
1978,screenplay,midnight express,midnight express,1,1,1,0,0,96.0,fresh,"['biography', 'drama', 'thriller', 'crime']",59.0,5
1978,screenplay,the deer hunter,the deer hunter,0,0,0,0,0,94.0,certified fresh,"['drama', 'war']",86.0,7
1978,effects,superman,superman,1,0,0,0,0,94.0,certified fresh,"['action', 'adventure', 'sci-fi', 'thriller']",80.0,2
1979,actor,kramer vs kramer,dustin hoffman,1,1,0,0,0,89.0,certified fresh,['drama'],77.0,8
1979,actor,the china syndrome,jack lemmon,0,0,0,0,1,84.0,fresh,"['drama', 'thriller']",81.0,4
1979,actor,being there,peter sellers,0,1,0,0,0,94.0,certified fresh,"['drama', 'comedy']",84.0,2
1979,supporting actor,being there,melvyn douglas,1,1,0,0,0,94.0,certified fresh,"['drama', 'comedy']",84.0,2
1979,supporting actor,apocalypse now,robert duvall,0,1,0,0,1,98.0,certified fresh,"['action', 'drama', 'war']",94.0,6
1979,supporting actor,kramer vs kramer,justin henry,0,0,0,0,0,89.0,certified fresh,['drama'],77.0,8
1979,supporting actor,the black stallion,mickey rooney,0,0,0,0,0,84.0,False,"['adventure', 'sport', 'family']",84.0,1
1979,actress,the china syndrome,jane fonda,0,0,0,0,1,84.0,fresh,"['drama', 'thriller']",81.0,4
1979,supporting actress,kramer vs kramer,jane alexander,0,0,0,0,0,89.0,certified fresh,['drama'],77.0,8
1979,supporting actress,breaking away,barbara barrie,0,0,0,0,0,94.0,fresh,"['drama', 'sport', 'comedy', 'romance']",91.0,5
1979,supporting actress,manhattan,mariel hemingway,0,0,0,0,0,95.0,certified fresh,"['drama', 'comedy', 'romance']",83.0,2
1979,supporting actress,kramer vs kramer,meryl streep,1,1,0,0,0,89.0,certified fresh,['drama'],77.0,8
1979,production design,alien,alien,0,0,0,0,0,97.0,certified fresh,"['sci-fi', 'thriller', 'horror']",89.0,2
1979,production design,apocalypse now,apocalypse now,0,0,0,0,0,98.0,certified fresh,"['action', 'drama', 'war']",94.0,6
1979,production design,the china syndrome,the china syndrome,0,0,0,0,0,84.0,fresh,"['drama', 'thriller']",81.0,4
1979,cinematography,apocalypse now,apocalypse now,1,0,0,0,0,98.0,certified fresh,"['action', 'drama', 'war']",94.0,6
1979,cinematography,kramer vs kramer,kramer vs kramer,0,0,0,0,0,89.0,certified fresh,['drama'],77.0,8
1979,cinematography,1941,1941,0,0,0,0,0,39.0,rotten,none,39.0,2
1979,director,apocalypse now,apocalypse now,0,1,0,0,1,98.0,certified fresh,"['action', 'drama', 'war']",94.0,6
1979,director,breaking away,breaking away,0,0,0,0,0,94.0,fresh,"['drama', 'sport', 'comedy', 'romance']",91.0,5
1979,director,kramer vs kramer,kramer vs kramer,1,0,1,0,0,89.0,certified fresh,['drama'],77.0,8
1979,director,la cage aux folles,la cage aux folles,0,0,0,0,0,95.0,fresh,none,95.0,2
1979,score,the amityville horror,the amityville horror,0,0,0,0,0,28.0,rotten,['horror'],28.0,1
1979,score,10,10,0,0,0,0,0,68.0,False,"['comedy', 'romance']",68.0,1
1979,score,breaking away,breaking away,0,0,0,0,0,94.0,fresh,"['drama', 'sport', 'comedy', 'romance']",91.0,5
1979,score,the muppet movie,the muppet movie,0,0,0,0,0,88.0,certified fresh,"['adventure', 'comedy', 'family', 'musical']",74.0,1
1979,picture,apocalypse now,apocalypse now,0,0,0,0,0,98.0,certified fresh,"['action', 'drama', 'war']",94.0,6
1979,picture,breaking away,breaking away,0,1,0,0,0,94.0,fresh,"['drama', 'sport', 'comedy', 'romance']",91.0,5
1979,picture,kramer vs kramer,kramer vs kramer,1,1,0,0,0,89.0,certified fresh,['drama'],77.0,8
1979,effects,alien,alien,1,0,0,0,0,97.0,certified fresh,"['sci-fi', 'thriller', 'horror']",89.0,2
1979,effects,moonraker,moonraker,0,0,0,0,0,61.0,fresh,"['action', 'adventure', 'sci-fi', 'thriller']",66.0,1
1979,effects,1941,1941,0,0,0,0,0,39.0,rotten,none,39.0,2
1979,screenplay,apocalypse now,apocalypse now,0,0,0,0,0,98.0,certified fresh,"['action', 'drama', 'war']",94.0,6
1979,screenplay,kramer vs kramer,kramer vs kramer,1,1,1,0,0,89.0,certified fresh,['drama'],77.0,8
1979,screenplay,la cage aux folles,la cage aux folles,0,0,0,0,0,95.0,fresh,none,95.0,2
1979,screenplay,breaking away,breaking away,1,0,1,0,0,94.0,fresh,"['drama', 'sport', 'comedy', 'romance']",91.0,5
1979,screenplay,the china syndrome,the china syndrome,0,0,1,0,0,84.0,fresh,"['drama', 'thriller']",81.0,4
1979,screenplay,manhattan,manhattan,0,0,0,0,0,95.0,certified fresh,"['drama', 'comedy', 'romance']",83.0,2
1980,actor,raging bull,robert de niro,1,1,0,0,0,96.0,certified fresh,"['biography', 'drama', 'sport']",89.0,6
1980,actor,the elephant man,john hurt,0,0,0,0,1,91.0,certified fresh,"['biography', 'drama']",77.0,6
1980,actor,the stunt man,peter otoole,0,0,0,0,0,89.0,fresh,none,89.0,3
1980,supporting actor,ordinary people,judd hirsch,0,0,0,0,0,89.0,certified fresh,['drama'],87.0,6
1980,supporting actor,ordinary people,timothy hutton,1,1,0,0,0,89.0,certified fresh,['drama'],87.0,6
1980,supporting actor,raging bull,joe pesci,0,0,0,0,0,96.0,certified fresh,"['biography', 'drama', 'sport']",89.0,6
1980,actress,private benjamin,goldie hawn,0,0,0,0,0,81.0,fresh,none,81.0,3
1980,actress,ordinary people,mary tyler moore,0,1,0,0,0,89.0,certified fresh,['drama'],87.0,6
1980,supporting actress,private benjamin,eileen brennan,0,0,0,0,0,81.0,fresh,none,81.0,3
1980,supporting actress,raging bull,cathy moriarty,0,0,0,0,0,96.0,certified fresh,"['biography', 'drama', 'sport']",89.0,6
1980,production design,the elephant man,the elephant man,0,0,0,0,0,91.0,certified fresh,"['biography', 'drama']",77.0,6
1980,production design,tess,tess,1,0,0,0,0,82.0,False,"['drama', 'romance']",82.0,5
1980,cinematography,the blue lagoon,the blue lagoon,0,0,0,0,0,9.0,rotten,none,9.0,1
1980,cinematography,raging bull,raging bull,0,0,0,0,0,96.0,certified fresh,"['biography', 'drama', 'sport']",89.0,6
1980,cinematography,tess,tess,1,0,0,0,0,82.0,False,"['drama', 'romance']",82.0,5
1980,director,the elephant man,the elephant man,0,0,0,0,0,91.0,certified fresh,"['biography', 'drama']",77.0,6
1980,director,ordinary people,ordinary people,1,1,1,0,0,89.0,certified fresh,['drama'],87.0,6
1980,director,raging bull,raging bull,0,0,0,0,0,96.0,certified fresh,"['biography', 'drama', 'sport']",89.0,6
1980,director,the stunt man,the stunt man,0,0,0,0,0,89.0,fresh,none,89.0,3
1980,director,tess,tess,0,0,0,0,0,82.0,False,"['drama', 'romance']",82.0,5
1980,score,altered states,altered states,0,0,0,0,0,84.0,certified fresh,"['sci-fi', 'thriller', 'horror']",58.0,1
1980,score,the elephant man,the elephant man,0,0,0,0,0,91.0,certified fresh,"['biography', 'drama']",77.0,6
1980,score,fame,fame,1,0,0,0,0,84.0,fresh,none,84.0,2
1980,score,tess,tess,0,0,0,0,0,82.0,False,"['drama', 'romance']",82.0,5
1980,picture,the elephant man,the elephant man,0,0,0,0,1,91.0,certified fresh,"['biography', 'drama']",77.0,6
1980,picture,ordinary people,ordinary people,1,1,0,0,0,89.0,certified fresh,['drama'],87.0,6
1980,picture,raging bull,raging bull,0,0,0,0,0,96.0,certified fresh,"['biography', 'drama', 'sport']",89.0,6
1980,picture,tess,tess,0,0,0,0,0,82.0,False,"['drama', 'romance']",82.0,5
1980,screenplay,breaker morant,breaker morant,0,0,0,0,0,72.0,False,"['drama', 'history', 'war']",72.0,1
1980,screenplay,the elephant man,the elephant man,0,0,0,0,0,91.0,certified fresh,"['biography', 'drama']",77.0,6
1980,screenplay,ordinary people,ordinary people,1,0,1,0,0,89.0,certified fresh,['drama'],87.0,6
1980,screenplay,the stunt man,the stunt man,0,0,0,0,0,89.0,fresh,none,89.0,3
1980,screenplay,brubaker,brubaker,0,0,0,0,0,54.0,False,"['drama', 'crime']",54.0,1
1980,screenplay,fame,fame,0,0,0,0,0,84.0,fresh,none,84.0,2
1980,screenplay,private benjamin,private benjamin,0,0,1,0,0,81.0,fresh,none,81.0,3
1981,actor,reds,warren beatty,0,0,0,0,0,90.0,certified fresh,"['biography', 'drama', 'history', 'romance']",76.0,9
1981,actor,arthur,dudley moore,0,1,0,0,0,69.0,False,"['comedy', 'romance']",69.0,3
1981,supporting actor,arthur,john gielgud,1,1,0,0,0,69.0,False,"['comedy', 'romance']",69.0,3
1981,supporting actor,chariots of fire,ian holm,0,0,0,0,1,84.0,certified fresh,"['biography', 'drama', 'sport']",78.0,5
1981,supporting actor,reds,jack nicholson,0,0,0,0,0,90.0,certified fresh,"['biography', 'drama', 'history', 'romance']",76.0,9
1981,actress,reds,diane keaton,0,0,0,0,0,90.0,certified fresh,"['biography', 'drama', 'history', 'romance']",76.0,9
1981,supporting actress,reds,maureen stapleton,1,0,0,0,0,90.0,certified fresh,"['biography', 'drama', 'history', 'romance']",76.0,9
